,ts_code,symbol,name,area,industry
528,002051.SZ,002051,中工国际,北京,建筑工程
529,002052.SZ,002052,ST同洲,深圳,家用电器
530,002053.SZ,002053,云南能投,云南,食品
531,002054.SZ,002054,德美化工,广东,化工原料
532,002055.SZ,002055,得润电子,深圳,元器件
533,002056.SZ,002056,横店东磁,浙江,元器件
534,002057.SZ,002057,中钢天源,安徽,元器件
535,002058.SZ,002058,*ST威尔,上海,电器仪表
536,002059.SZ,002059,云南旅游,云南,旅游景点
537,002060.SZ,002060,粤水电,广东,建筑工程
538,002061.SZ,002061,浙江交科,浙江,建筑工程
539,002062.SZ,002062,宏润建设,浙江,建筑工程
540,002063.SZ,002063,远光软件,广东,软件服务
541,002064.SZ,002064,华峰化学,浙江,化纤
542,002065.SZ,002065,东华软件,北京,软件服务
543,002066.SZ,002066,瑞泰科技,北京,其他建材
544,002067.SZ,002067,景兴纸业,浙江,造纸
545,002068.SZ,002068,黑猫股份,江西,化工原料
546,002069.SZ,002069,獐子岛,辽宁,渔业
547,002072.SZ,002072,*ST凯瑞,山东,商贸代理
548,002073.SZ,002073,软控股份,山东,软件服务
549,002074.SZ,002074,国轩高科,安徽,电气设备
550,002075.SZ,002075,沙钢股份,江苏,特种钢
551,002076.SZ,002076,ST雪莱,广东,家用电器
552,002077.SZ,002077,大港股份,江苏,半导体
553,002078.SZ,002078,太阳纸业,山东,造纸
554,002079.SZ,002079,苏州固锝,江苏,半导体
555,002080.SZ,002080,中材科技,江苏,化纤
556,002081.SZ,002081,金螳螂,江苏,装修装饰
557,002082.SZ,002082,万邦德,浙江,中成药
558,002083.SZ,002083,孚日股份,山东,纺织
559,002084.SZ,002084,海鸥住工,广东,家居用品
560,002085.SZ,002085,万丰奥威,浙江,汽车配件
561,002086.SZ,002086,ST东洋,山东,渔业
562,002087.SZ,002087,新野纺织,河南,纺织
563,002088.SZ,002088,鲁阳节能,山东,矿物制品
564,002089.SZ,002089,ST新海,江苏,通信设备
565,002090.SZ,002090,金智科技,江苏,软件服务
566,002091.SZ,002091,江苏国泰,江苏,商贸代理
567,002092.SZ,002092,中泰化学,新疆,化工原料
568,002093.SZ,002093,国脉科技,福建,电信运营
569,002094.SZ,002094,青岛金王,山东,日用化工
570,002095.SZ,002095,生意宝,浙江,互联网
571,002096.SZ,002096,南岭民爆,湖南,化工原料
572,002097.SZ,002097,山河智能,湖南,工程机械
573,002098.SZ,002098,浔兴股份,福建,服饰
574,002099.SZ,002099,海翔药业,浙江,化学制药
575,002100.SZ,002100,天康生物,新疆,饲料
576,002101.SZ,002101,广东鸿图,广东,汽车配件
577,002102.SZ,002102,ST冠福,福建,化学制药
578,002103.SZ,002103,广博股份,浙江,文教休闲
579,002104.SZ,002104,恒宝股份,江苏,元器件
580,002105.SZ,002105,信隆健康,深圳,摩托车
581,002106.SZ,002106,莱宝高科,深圳,元器件
582,002107.SZ,002107,沃华医药,山东,中成药
583,002108.SZ,002108,沧州明珠,河北,塑料
584,002109.SZ,002109,兴化股份,陕西,化工原料
585,002110.SZ,002110,三钢闽光,福建,普钢
586,002111.SZ,002111,威海广泰,山东,航空
587,002112.SZ,002112,三变科技,浙江,电气设备
588,002113.SZ,002113,ST天润,湖南,互联网
589,002114.SZ,002114,罗平锌电,云南,铅锌
590,002115.SZ,002115,三维通信,浙江,广告包装
591,002116.SZ,002116,中国海诚,上海,建筑工程
592,002117.SZ,002117,东港股份,山东,广告包装
593,002118.SZ,002118,紫鑫药业,吉林,中成药
594,002119.SZ,002119,康强电子,浙江,半导体
595,002120.SZ,002120,韵达股份,浙江,仓储物流
596,002121.SZ,002121,科陆电子,深圳,电器仪表
597,002122.SZ,002122,ST天马,浙江,机械基件
598,002123.SZ,002123,梦网科技,辽宁,互联网
599,002124.SZ,002124,天邦股份,浙江,饲料
600,002125.SZ,002125,湘潭电化,湖南,化工原料
601,002126.SZ,002126,银轮股份,浙江,汽车配件
602,002127.SZ,002127,南极电商,江苏,互联网
603,002128.SZ,002128,电投能源,内蒙,煤炭开采
604,002129.SZ,002129,中环股份,天津,电气设备
605,002130.SZ,002130,沃尔核材,深圳,电气设备
606,002131.SZ,002131,利欧股份,浙江,互联网
607,002132.SZ,002132,恒星科技,河南,钢加工
608,002133.SZ,002133,广宇集团,浙江,全国地产
609,002134.SZ,002134,天津普林,天津,元器件
610,002135.SZ,002135,东南网架,浙江,建筑工程
611,002136.SZ,002136,安纳达,安徽,化工原料
612,002137.SZ,002137,实益达,深圳,通信设备
613,002138.SZ,002138,顺络电子,深圳,元器件
614,002139.SZ,002139,拓邦股份,深圳,元器件
615,002140.SZ,002140,东华科技,安徽,建筑工程
616,002141.SZ,002141,贤丰控股,广东,电气设备
617,002142.SZ,002142,宁波银行,浙江,银行
618,002144.SZ,002144,宏达高科,浙江,纺织
619,002145.SZ,002145,中核钛白,甘肃,化工原料
620,002146.SZ,002146,荣盛发展,河北,全国地产
621,002147.SZ,002147,*ST新光,安徽,区域地产
622,002148.SZ,002148,北纬科技,北京,互联网
623,002149.SZ,002149,西部材料,陕西,小金属
624,002150.SZ,002150,通润装备,江苏,机械基件
625,002151.SZ,002151,北斗星通,北京,通信设备
626,002152.SZ,002152,广电运通,广东,IT设备
627,002153.SZ,002153,石基信息,北京,软件服务
628,002154.SZ,002154,报喜鸟,浙江,服饰
629,002155.SZ,002155,湖南黄金,湖南,黄金
630,002156.SZ,002156,通富微电,江苏,半导体
631,002157.SZ,002157,正邦科技,江西,饲料
632,002158.SZ,002158,汉钟精机,上海,工程机械
633,002159.SZ,002159,三特索道,湖北,旅游服务
634,002160.SZ,002160,常铝股份,江苏,铝
635,002161.SZ,002161,远望谷,深圳,通信设备
636,002162.SZ,002162,悦心健康,上海,陶瓷
637,002163.SZ,002163,海南发展,深圳,装修装饰
638,002164.SZ,002164,宁波东力,浙江,电气设备
639,002165.SZ,002165,红宝丽,江苏,化工原料
640,002166.SZ,002166,莱茵生物,广西,中成药
641,002167.SZ,002167,东方锆业,广东,小金属
642,002168.SZ,002168,惠程科技,深圳,互联网
643,002169.SZ,002169,智光电气,广东,电气设备
644,002170.SZ,002170,芭田股份,深圳,农药化肥
645,002171.SZ,002171,楚江新材,安徽,铜
646,002172.SZ,002172,澳洋健康,江苏,化纤
647,002173.SZ,002173,创新医疗,浙江,医疗保健
648,002174.SZ,002174,游族网络,福建,互联网
649,002175.SZ,002175,*ST东网,广西,电器仪表
650,002176.SZ,002176,江特电机,江西,电气设备
651,002177.SZ,002177,御银股份,广东,IT设备
652,002178.SZ,002178,延华智能,上海,建筑工程
653,002179.SZ,002179,中航光电,河南,元器件
654,002180.SZ,002180,纳思达,广东,IT设备
655,002181.SZ,002181,粤传媒,广东,出版业
656,002182.SZ,002182,云海金属,江苏,小金属
657,002183.SZ,002183,怡亚通,深圳,仓储物流
658,002184.SZ,002184,海得控制,上海,软件服务
659,002185.SZ,002185,华天科技,甘肃,半导体
660,002186.SZ,002186,全聚德,北京,酒店餐饮
661,002187.SZ,002187,广百股份,广东,百货
662,002188.SZ,002188,*ST巴士,浙江,广告包装
663,002189.SZ,002189,中光学,河南,元器件
664,002190.SZ,002190,成飞集成,四川,汽车配件
665,002191.SZ,002191,劲嘉股份,深圳,广告包装
666,002192.SZ,002192,融捷股份,广东,小金属
667,002193.SZ,002193,如意集团,山东,纺织
668,002194.SZ,002194,武汉凡谷,湖北,通信设备
669,002195.SZ,002195,二三四五,上海,软件服务
670,002196.SZ,002196,方正电机,浙江,纺织机械
671,002197.SZ,002197,证通电子,深圳,电器仪表
672,002198.SZ,002198,嘉应制药,广东,中成药
673,002199.SZ,002199,东晶电子,浙江,元器件
674,002200.SZ,002200,ST云投,云南,环境保护
675,002201.SZ,002201,正威新材,江苏,玻璃
676,002202.SZ,002202,金风科技,新疆,电气设备
677,002203.SZ,002203,海亮股份,浙江,铜
678,002204.SZ,002204,大连重工,辽宁,专用机械
679,002205.SZ,002205,国统股份,新疆,其他建材
680,002206.SZ,002206,海利得,浙江,化纤
681,002207.SZ,002207,准油股份,新疆,石油开采
682,002208.SZ,002208,合肥城建,安徽,区域地产
683,002209.SZ,002209,达意隆,广东,轻工机械
684,002210.SZ,002210,飞马国际,深圳,仓储物流
685,002211.SZ,002211,宏达新材,上海,橡胶
686,002212.SZ,002212,天融信,广东,软件服务
687,002213.SZ,002213,大为股份,深圳,汽车配件
688,002214.SZ,002214,大立科技,浙江,电器仪表
689,002215.SZ,002215,诺普信,深圳,农药化肥
690,002216.SZ,002216,三全食品,河南,食品
691,002217.SZ,002217,合力泰,福建,元器件
692,002218.SZ,002218,拓日新能,深圳,电气设备
693,002219.SZ,002219,*ST恒康,甘肃,医疗保健
694,002221.SZ,002221,东华能源,江苏,石油贸易
695,002222.SZ,002222,福晶科技,福建,元器件
696,002223.SZ,002223,鱼跃医疗,江苏,医疗保健
697,002224.SZ,002224,三力士,浙江,橡胶
698,002225.SZ,002225,濮耐股份,河南,其他建材
699,002226.SZ,002226,江南化工,安徽,化工原料
700,002227.SZ,002227,奥特迅,深圳,电气设备
701,002228.SZ,002228,合兴包装,福建,广告包装
702,002229.SZ,002229,鸿博股份,福建,广告包装
703,002230.SZ,002230,科大讯飞,安徽,软件服务
704,002231.SZ,002231,奥维通信,辽宁,通信设备
705,002232.SZ,002232,启明信息,吉林,软件服务
706,002233.SZ,002233,塔牌集团,广东,水泥
707,002234.SZ,002234,民和股份,山东,农业综合
708,002235.SZ,002235,安妮股份,福建,造纸
709,002236.SZ,002236,大华股份,浙江,电器仪表
710,002237.SZ,002237,恒邦股份,山东,黄金
711,002238.SZ,002238,天威视讯,深圳,影视音像
712,002239.SZ,002239,奥特佳,江苏,汽车配件
713,002240.SZ,002240,盛新锂能,四川,小金属
714,002241.SZ,002241,歌尔股份,山东,元器件
715,002242.SZ,002242,九阳股份,山东,家用电器
716,002243.SZ,002243,力合科创,深圳,塑料
717,002244.SZ,002244,滨江集团,浙江,区域地产
718,002245.SZ,002245,蔚蓝锂芯,江苏,电气设备
719,002246.SZ,002246,北化股份,四川,化工原料
720,002247.SZ,002247,聚力文化,浙江,其他建材
721,002248.SZ,002248,华东数控,山东,机床制造
722,002249.SZ,002249,大洋电机,广东,电气设备
723,002250.SZ,002250,联化科技,浙江,化工原料
724,002251.SZ,002251,步步高,湖南,超市连锁
725,002252.SZ,002252,上海莱士,上海,生物制药
726,002253.SZ,002253,川大智胜,四川,软件服务
727,002254.SZ,002254,泰和新材,山东,化纤
728,002255.SZ,002255,海陆重工,江苏,专用机械
729,002256.SZ,002256,兆新股份,深圳,新型电力
730,002258.SZ,002258,利尔化学,四川,农药化肥
731,002259.SZ,002259,ST升达,四川,供气供热
732,002261.SZ,002261,拓维信息,湖南,互联网
733,002262.SZ,002262,恩华药业,江苏,化学制药
734,002263.SZ,002263,大东南,浙江,塑料
735,002264.SZ,002264,新华都,福建,超市连锁
736,002265.SZ,002265,西仪股份,云南,汽车配件
737,002266.SZ,002266,浙富控股,浙江,环境保护
738,002267.SZ,002267,陕天然气,陕西,供气供热
739,002268.SZ,002268,卫士通,四川,软件服务
740,002269.SZ,002269,美邦服饰,上海,服饰
741,002270.SZ,002270,华明装备,山东,电气设备
742,002271.SZ,002271,东方雨虹,北京,其他建材
743,002272.SZ,002272,川润股份,四川,机械基件
744,002273.SZ,002273,水晶光电,浙江,元器件
745,002274.SZ,002274,华昌化工,江苏,农药化肥
746,002275.SZ,002275,桂林三金,广西,中成药
747,002276.SZ,002276,万马股份,浙江,电气设备
748,002277.SZ,002277,友阿股份,湖南,百货
749,002278.SZ,002278,神开股份,上海,化工机械
750,002279.SZ,002279,久其软件,北京,软件服务
751,002280.SZ,002280,联络互动,浙江,软件服务
752,002281.SZ,002281,光迅科技,湖北,通信设备
753,002282.SZ,002282,博深股份,河北,轻工机械
754,002283.SZ,002283,天润工业,山东,汽车配件
755,002284.SZ,002284,亚太股份,浙江,汽车配件
756,002285.SZ,002285,世联行,深圳,房产服务
757,002286.SZ,002286,保龄宝,山东,食品
758,002287.SZ,002287,奇正藏药,西藏,中成药
759,002288.SZ,002288,超华科技,广东,元器件
760,002289.SZ,002289,宇顺电子,深圳,元器件
761,002290.SZ,002290,禾盛新材,江苏,家用电器
762,002291.SZ,002291,星期六,广东,服饰
763,002292.SZ,002292,奥飞娱乐,广东,影视音像
764,002293.SZ,002293,罗莱生活,江苏,纺织
765,002294.SZ,002294,信立泰,深圳,化学制药
766,002295.SZ,002295,精艺股份,广东,铜
767,002296.SZ,002296,辉煌科技,河南,通信设备
768,002297.SZ,002297,博云新材,湖南,矿物制品
769,002298.SZ,002298,中电兴发,安徽,软件服务
770,002299.SZ,002299,圣农发展,福建,农业综合
771,002300.SZ,002300,太阳电缆,福建,电气设备
772,002301.SZ,002301,齐心集团,深圳,文教休闲
773,002302.SZ,002302,西部建设,新疆,水泥
774,002303.SZ,002303,美盈森,深圳,造纸
775,002304.SZ,002304,洋河股份,江苏,白酒
776,002305.SZ,002305,南国置业,湖北,区域地产
777,002306.SZ,002306,中科云网,北京,互联网
778,002307.SZ,002307,北新路桥,新疆,建筑工程
779,002308.SZ,002308,威创股份,广东,IT设备
780,002309.SZ,002309,中利集团,江苏,电气设备
781,002310.SZ,002310,东方园林,北京,建筑工程
782,002311.SZ,002311,海大集团,广东,饲料
783,002312.SZ,002312,川发龙蟒,四川,化工原料
784,002313.SZ,002313,日海智能,深圳,通信设备
785,002314.SZ,002314,南山控股,深圳,区域地产
786,002315.SZ,002315,焦点科技,江苏,互联网
787,002316.SZ,002316,亚联发展,深圳,软件服务
788,002317.SZ,002317,众生药业,广东,中成药
789,002318.SZ,002318,久立特材,浙江,特种钢
790,002319.SZ,002319,乐通股份,广东,染料涂料
791,002320.SZ,002320,海峡股份,海南,水运
792,002321.SZ,002321,*ST华英,河南,农业综合
793,002322.SZ,002322,理工环科,浙江,软件服务
794,002323.SZ,002323,*ST雅博,山东,建筑工程
795,002324.SZ,002324,普利特,上海,塑料
796,002325.SZ,002325,洪涛股份,深圳,装修装饰
797,002326.SZ,002326,永太科技,浙江,化工原料
798,002327.SZ,002327,富安娜,深圳,纺织
799,002328.SZ,002328,新朋股份,上海,汽车配件
800,002329.SZ,002329,皇氏集团,广西,乳制品
801,002330.SZ,002330,得利斯,山东,食品
802,002331.SZ,002331,皖通科技,安徽,软件服务
803,002332.SZ,002332,仙琚制药,浙江,生物制药
804,002333.SZ,002333,罗普斯金,江苏,铝
805,002334.SZ,002334,英威腾,深圳,电气设备
806,002335.SZ,002335,科华数据,福建,电气设备
807,002336.SZ,002336,人人乐,深圳,超市连锁
808,002337.SZ,002337,赛象科技,天津,化工机械
809,002338.SZ,002338,奥普光电,吉林,电器仪表
810,002339.SZ,002339,积成电子,山东,电气设备
811,002340.SZ,002340,格林美,深圳,小金属
812,002341.SZ,002341,新纶新材,深圳,化工原料
813,002342.SZ,002342,巨力索具,河北,机械基件
814,002343.SZ,002343,慈文传媒,浙江,影视音像
815,002344.SZ,002344,海宁皮城,浙江,商品城
816,002345.SZ,002345,潮宏基,广东,服饰
817,002346.SZ,002346,柘中股份,上海,电气设备
818,002347.SZ,002347,泰尔股份,安徽,机械基件
819,002348.SZ,002348,高乐股份,广东,文教休闲
820,002349.SZ,002349,精华制药,江苏,中成药
821,002350.SZ,002350,北京科锐,北京,电气设备
822,002351.SZ,002351,漫步者,深圳,IT设备
823,002352.SZ,002352,顺丰控股,深圳,仓储物流
824,002353.SZ,002353,杰瑞股份,山东,化工机械
825,002354.SZ,002354,天神娱乐,辽宁,互联网
826,002355.SZ,002355,兴民智通,山东,汽车配件
827,002356.SZ,002356,*ST赫美,深圳,其他商业
828,002357.SZ,002357,富临运业,四川,公路
829,002358.SZ,002358,ST森源,河南,电气设备
830,002360.SZ,002360,同德化工,山西,化工原料
831,002361.SZ,002361,神剑股份,安徽,化工原料
832,002362.SZ,002362,汉王科技,北京,软件服务
833,002363.SZ,002363,隆基机械,山东,汽车配件
834,002364.SZ,002364,中恒电气,浙江,电气设备
835,002365.SZ,002365,永安药业,湖北,化学制药
836,002366.SZ,002366,台海核电,四川,专用机械
837,002367.SZ,002367,康力电梯,江苏,运输设备
838,002368.SZ,002368,太极股份,北京,软件服务
839,002369.SZ,002369,卓翼科技,深圳,通信设备
840,002370.SZ,002370,亚太药业,浙江,化学制药
841,002371.SZ,002371,北方华创,北京,半导体
842,002372.SZ,002372,伟星新材,浙江,其他建材
843,002373.SZ,002373,千方科技,北京,软件服务
844,002374.SZ,002374,中锐股份,山东,广告包装
845,002375.SZ,002375,亚厦股份,浙江,装修装饰
846,002376.SZ,002376,新北洋,山东,IT设备
847,002377.SZ,002377,国创高新,湖北,房产服务
848,002378.SZ,002378,章源钨业,江西,小金属
849,002379.SZ,002379,宏创控股,山东,铝
850,002380.SZ,002380,科远智慧,江苏,电气设备
851,002381.SZ,002381,双箭股份,浙江,橡胶
852,002382.SZ,002382,蓝帆医疗,山东,医疗保健
853,002383.SZ,002383,合众思壮,北京,通信设备
854,002384.SZ,002384,东山精密,江苏,元器件
855,002385.SZ,002385,大北农,北京,饲料
856,002386.SZ,002386,天原股份,四川,化工原料
857,002387.SZ,002387,维信诺,广东,元器件
858,002388.SZ,002388,新亚制程,深圳,元器件
859,002389.SZ,002389,航天彩虹,浙江,航空
860,002390.SZ,002390,信邦制药,贵州,中成药
861,002391.SZ,002391,长青股份,江苏,农药化肥
862,002392.SZ,002392,北京利尔,北京,其他建材
863,002393.SZ,002393,力生制药,天津,化学制药
864,002394.SZ,002394,联发股份,江苏,纺织
865,002395.SZ,002395,双象股份,江苏,塑料
866,002396.SZ,002396,星网锐捷,福建,通信设备
867,002397.SZ,002397,梦洁股份,湖南,纺织
868,002398.SZ,002398,垒知集团,福建,其他建材
869,002399.SZ,002399,海普瑞,深圳,化学制药
870,002400.SZ,002400,省广集团,广东,广告包装
871,002401.SZ,002401,中远海科,上海,软件服务
872,002402.SZ,002402,和而泰,深圳,元器件
